object,replicate_number,replicate_value
"CorrApplCostAbilityHighB",1,.5715708
"CorrApplCostAbilityHighB",2,.5715708
"CorrApplCostAbilityHighB",3,.57747
"CorrApplCostAbilityHighB",4,.5291736
"CorrApplCostAbilityHighB",5,.5887741
"CorrApplCostAbilityHighB",6,.580918
"CorrApplCostAbilityHighB",7,.6153101
"CorrApplCostAbilityHighB",8,.5929409
"CorrApplCostAbilityHighB",9,.5989733
"CorrApplCostAbilityHighB",10,.6007427
"CorrApplCostAbilityHighB",11,.5486133
"CorrApplCostAbilityHighB",12,.5679156
"CorrApplCostAbilityHighB",13,.6038144
"CorrApplCostAbilityHighB",14,.5806879
"CorrApplCostAbilityHighB",15,.6066248
"CorrApplCostAbilityHighB",16,.5538815
"CorrApplCostAbilityHighB",17,.6131155
"CorrApplCostAbilityHighB",18,.5851758
"CorrApplCostAbilityHighB",19,.541723
"CorrApplCostAbilityHighB",20,.627653
"CorrApplCostAbilityHighB",21,.615276
"CorrApplCostAbilityHighB",22,.5584862
"CorrApplCostAbilityHighB",23,.5287452
"CorrApplCostAbilityHighB",24,.5595747
"CorrApplCostAbilityHighB",25,.5808108
"CorrApplCostAbilityHighB",26,.5466396
"CorrApplCostAbilityHighB",27,.5897976
"CorrApplCostAbilityHighB",28,.5722975
"CorrApplCostAbilityHighB",29,.56774
"CorrApplCostAbilityHighB",30,.5723476
"CorrApplCostAbilityHighB",31,.6125627
"CorrApplCostAbilityHighB",32,.5847453
"CorrApplCostAbilityHighB",33,.5907829
"CorrApplCostAbilityHighB",34,.5877498
"CorrApplCostAbilityHighB",35,.5927254
"CorrApplCostAbilityHighB",36,.577776
"CorrApplCostAbilityHighB",37,.5819089
"CorrApplCostAbilityHighB",38,.5580264
"CorrApplCostAbilityHighB",39,.5905702
"CorrApplCostAbilityHighB",40,.5684826
"CorrApplCostAbilityHighB",41,.5457395
"CorrApplCostAbilityHighB",42,.6116994
"CorrApplCostAbilityHighB",43,.3338027
"CorrApplCostAbilityHighB",44,.6205739
"CorrApplCostAbilityHighB",45,.6041427
"CorrApplCostAbilityHighB",46,.5891446
"CorrApplCostAbilityHighB",47,.6162615
"CorrApplCostAbilityHighB",48,.5965472
"CorrApplCostAbilityHighB",49,.5541081
"CorrApplCostAbilityHighB",50,.569271
"CorrApplCostAbilityHighB",51,.5743252
"CorrApplCostAbilityHighB",52,.5453596
"CorrApplCostAbilityHighB",53,.5553076
"CorrApplCostAbilityHighB",54,.5290149
"CorrApplCostAbilityHighB",55,.6097355
"CorrApplCostAbilityHighB",56,.5145184
"CorrApplCostAbilityHighB",57,.5776541
"CorrApplCostAbilityHighB",58,.6195323
"CorrApplCostAbilityHighB",59,.558427
"CorrApplCostAbilityHighB",60,.602909
"CorrApplCostAbilityHighB",61,.6193163
"CorrApplCostAbilityHighB",62,.6204842
"CorrApplCostAbilityHighB",63,.5960457
"CorrApplCostAbilityHighB",64,.6114271
"CorrApplCostAbilityHighB",65,.587947
"CorrApplCostAbilityHighB",66,.6360934
"CorrApplCostAbilityHighB",67,.5941969
"CorrApplCostAbilityHighB",68,.5800861
"CorrApplCostAbilityHighB",69,.5615228
"CorrApplCostAbilityHighB",70,.5321472
"CorrApplCostAbilityHighB",71,.6037859
"CorrApplCostAbilityHighB",72,.5512732
"CorrApplCostAbilityHighB",73,.4838715
"CorrApplCostAbilityHighB",74,.3350886
"CorrApplCostAbilityHighB",75,.5747142
"CorrApplCostAbilityHighB",76,.5858508
"CorrApplCostAbilityHighB",77,.5981964
"CorrApplCostAbilityHighB",78,.5072048
"CorrApplCostAbilityHighB",79,.6037855
"CorrApplCostAbilityHighB",80,.5963073
"CorrApplCostAbilityHighB",81,.6001619
"CorrApplCostAbilityLowB",1,.6398452
"CorrApplCostAbilityLowB",2,.6398452
"CorrApplCostAbilityLowB",3,.5734833
"CorrApplCostAbilityLowB",4,.5766216
"CorrApplCostAbilityLowB",5,.5970028
"CorrApplCostAbilityLowB",6,.6421388
"CorrApplCostAbilityLowB",7,.5905547
"CorrApplCostAbilityLowB",8,.6147403
"CorrApplCostAbilityLowB",9,.6653987
"CorrApplCostAbilityLowB",10,.5963865
"CorrApplCostAbilityLowB",11,.6208535
"CorrApplCostAbilityLowB",12,.6073722
"CorrApplCostAbilityLowB",13,.6273033
"CorrApplCostAbilityLowB",14,.586729
"CorrApplCostAbilityLowB",15,.6324854
"CorrApplCostAbilityLowB",16,.5698909
"CorrApplCostAbilityLowB",17,.6495945
"CorrApplCostAbilityLowB",18,.6538453
"CorrApplCostAbilityLowB",19,.633687
"CorrApplCostAbilityLowB",20,.5935966
"CorrApplCostAbilityLowB",21,.6106358
"CorrApplCostAbilityLowB",22,.6519451
"CorrApplCostAbilityLowB",23,.4946145
"CorrApplCostAbilityLowB",24,.6344659
"CorrApplCostAbilityLowB",25,.6414626
"CorrApplCostAbilityLowB",26,.6558367
"CorrApplCostAbilityLowB",27,.6066819
"CorrApplCostAbilityLowB",28,.6379173
"CorrApplCostAbilityLowB",29,.615828
"CorrApplCostAbilityLowB",30,.6384683
"CorrApplCostAbilityLowB",31,.5864069
"CorrApplCostAbilityLowB",32,.637441
"CorrApplCostAbilityLowB",33,.6123275
"CorrApplCostAbilityLowB",34,.5994198
"CorrApplCostAbilityLowB",35,.6256752
"CorrApplCostAbilityLowB",36,.6169925
"CorrApplCostAbilityLowB",37,.6090986
"CorrApplCostAbilityLowB",38,.6427408
"CorrApplCostAbilityLowB",39,.6687919
"CorrApplCostAbilityLowB",40,.6070132
"CorrApplCostAbilityLowB",41,.5863607
"CorrApplCostAbilityLowB",42,.6422157
"CorrApplCostAbilityLowB",43,.3353691
"CorrApplCostAbilityLowB",44,.5304052
"CorrApplCostAbilityLowB",45,.6209573
"CorrApplCostAbilityLowB",46,.6015424
"CorrApplCostAbilityLowB",47,.5954633
"CorrApplCostAbilityLowB",48,.6346183
"CorrApplCostAbilityLowB",49,.5998684
"CorrApplCostAbilityLowB",50,.622233
"CorrApplCostAbilityLowB",51,.5315818
"CorrApplCostAbilityLowB",52,.5513397
"CorrApplCostAbilityLowB",53,.6107097
"CorrApplCostAbilityLowB",54,.5825236
"CorrApplCostAbilityLowB",55,.6826493
"CorrApplCostAbilityLowB",56,.6322013
"CorrApplCostAbilityLowB",57,.6305045
"CorrApplCostAbilityLowB",58,.5979288
"CorrApplCostAbilityLowB",59,.6587975
"CorrApplCostAbilityLowB",60,.654181
"CorrApplCostAbilityLowB",61,.6629546
"CorrApplCostAbilityLowB",62,.6272979
"CorrApplCostAbilityLowB",63,.478481
"CorrApplCostAbilityLowB",64,.5610818
"CorrApplCostAbilityLowB",65,.4410827
"CorrApplCostAbilityLowB",66,.6526061
"CorrApplCostAbilityLowB",67,.6188951
"CorrApplCostAbilityLowB",68,.6743289
"CorrApplCostAbilityLowB",69,.5679907
"CorrApplCostAbilityLowB",70,.570505
"CorrApplCostAbilityLowB",71,.629814
"CorrApplCostAbilityLowB",72,.6098567
"CorrApplCostAbilityLowB",73,.4346288
"CorrApplCostAbilityLowB",74,.3520822
"CorrApplCostAbilityLowB",75,.6825758
"CorrApplCostAbilityLowB",76,.6052042
"CorrApplCostAbilityLowB",77,.6275223
"CorrApplCostAbilityLowB",78,.5742542
"CorrApplCostAbilityLowB",79,.6222907
"CorrApplCostAbilityLowB",80,.6426668
"CorrApplCostAbilityLowB",81,.5692087
"IRRallApplicants",1,9.8407
"IRRallApplicants",2,9.8407
"IRRallApplicants",3,-6.155
"IRRallApplicants",4,-.73998
"IRRallApplicants",5,4.2299
"IRRallApplicants",6,-4.0836
"IRRallApplicants",7,7.2863
"IRRallApplicants",8,35.266
"IRRallApplicants",9,16.748
"IRRallApplicants",10,-2.7368
"IRRallApplicants",11,6.5685
"IRRallApplicants",12,-6.9483
"IRRallApplicants",13,12.855
"IRRallApplicants",14,-.2504
"IRRallApplicants",15,-15.794
"IRRallApplicants",16,33.451
"IRRallApplicants",17,-1.6368
"IRRallApplicants",18,6.6571
"IRRallApplicants",19,-4.8574
"IRRallApplicants",20,23.548
"IRRallApplicants",21,8.3931
"IRRallApplicants",22,-.8775001
"IRRallApplicants",23,23.695
"IRRallApplicants",24,14.716
"IRRallApplicants",25,33.958
"IRRallApplicants",26,48.935
"IRRallApplicants",27,-11.601
"IRRallApplicants",28,22.337
"IRRallApplicants",29,28.548
"IRRallApplicants",30,29.833
"IRRallApplicants",31,-12.3
"IRRallApplicants",32,6.4254
"IRRallApplicants",33,29.037
"IRRallApplicants",34,35.602
"IRRallApplicants",35,26.28
"IRRallApplicants",36,11.13
"IRRallApplicants",37,-4.0045
"IRRallApplicants",38,17.107
"IRRallApplicants",39,-19.321
"IRRallApplicants",40,24.262
"IRRallApplicants",41,19.993
"IRRallApplicants",42,23.857
"IRRallApplicants",43,-2.5876
"IRRallApplicants",44,24.246
"IRRallApplicants",45,-8.070001
"IRRallApplicants",46,17.824
"IRRallApplicants",47,26.88
"IRRallApplicants",48,10.123
"IRRallApplicants",49,11.464
"IRRallApplicants",50,32.311
"IRRallApplicants",51,22.82
"IRRallApplicants",52,12.722
"IRRallApplicants",53,6.5832
"IRRallApplicants",54,-6.0245
"IRRallApplicants",55,22.399
"IRRallApplicants",56,28.177
"IRRallApplicants",57,15.656
"IRRallApplicants",58,41.051
"IRRallApplicants",59,31.641
"IRRallApplicants",60,46.469
"IRRallApplicants",61,1.6401
"IRRallApplicants",62,36.668
"IRRallApplicants",63,.57365
"IRRallApplicants",64,9.0703
"IRRallApplicants",65,-3.9677
"IRRallApplicants",66,19.776
"IRRallApplicants",67,39.189
"IRRallApplicants",68,-4.088
"IRRallApplicants",69,30.99
"IRRallApplicants",70,-8.2631
"IRRallApplicants",71,-9.973701
"IRRallApplicants",72,-2.7098
"IRRallApplicants",73,-8.3071
"IRRallApplicants",74,1.4511
"IRRallApplicants",75,-29.237
"IRRallApplicants",76,16.824
"IRRallApplicants",77,13.95
"IRRallApplicants",78,22.453
"IRRallApplicants",79,33.109
"IRRallApplicants",80,42.405
"IRRallApplicants",81,50.909
"IRRallHires",1,382.47
"IRRallHires",2,382.47
"IRRallHires",3,279.5
"IRRallHires",4,308.94
"IRRallHires",5,364.86
"IRRallHires",6,249.45
"IRRallHires",7,438.8
"IRRallHires",8,578
"IRRallHires",9,408.45
"IRRallHires",10,312.8
"IRRallHires",11,369.06
"IRRallHires",12,248.34
"IRRallHires",13,401.36
"IRRallHires",14,318.91
"IRRallHires",15,166.95
"IRRallHires",16,474.44
"IRRallHires",17,291.45
"IRRallHires",18,500.66
"IRRallHires",19,366.8
"IRRallHires",20,496.17
"IRRallHires",21,418.76
"IRRallHires",22,385.21
"IRRallHires",23,548.32
"IRRallHires",24,445.91
"IRRallHires",25,733.3
"IRRallHires",26,830.45
"IRRallHires",27,229.71
"IRRallHires",28,580.86
"IRRallHires",29,627.84
"IRRallHires",30,720.42
"IRRallHires",31,235.83
"IRRallHires",32,497.46
"IRRallHires",33,616.77
"IRRallHires",34,584.09
"IRRallHires",35,499.01
"IRRallHires",36,483.6
"IRRallHires",37,305.31
"IRRallHires",38,465.26
"IRRallHires",39,178.5
"IRRallHires",40,575.3
"IRRallHires",41,451.23
"IRRallHires",42,512.53
"IRRallHires",43,305.9
"IRRallHires",44,562.3
"IRRallHires",45,276.32
"IRRallHires",46,533.7
"IRRallHires",47,530.53
"IRRallHires",48,370.28
"IRRallHires",49,426.59
"IRRallHires",50,661.38
"IRRallHires",51,543.95
"IRRallHires",52,347.5
"IRRallHires",53,416.55
"IRRallHires",54,257.76
"IRRallHires",55,541.17
"IRRallHires",56,486.74
"IRRallHires",57,531.53
"IRRallHires",58,644.17
"IRRallHires",59,621.03
"IRRallHires",60,739.13
"IRRallHires",61,305.73
"IRRallHires",62,606.51
"IRRallHires",63,274.59
"IRRallHires",64,459.26
"IRRallHires",65,178.91
"IRRallHires",66,522.05
"IRRallHires",67,571.76
"IRRallHires",68,285.62
"IRRallHires",69,629.88
"IRRallHires",70,224.05
"IRRallHires",71,225.73
"IRRallHires",72,304.73
"IRRallHires",73,142.69
"IRRallHires",74,351.03
"IRRallHires",75,122.79
"IRRallHires",76,440.27
"IRRallHires",77,431.01
"IRRallHires",78,465.14
"IRRallHires",79,560.01
"IRRallHires",80,780.6
"IRRallHires",81,1077.1
"IRRfemale",1,2.7252
"IRRfemale",2,-9.4289
"IRRfemale",3,34.426
"IRRfemale",4,55.836
"IRRfemale",5,31.748
"IRRfemale",6,28.209
"IRRfemale",7,-45.568
"IRRfemale",8,-72.472
"IRRfemale",9,38.084
"IRRfemale",10,66.403
"IRRfemale",11,-52.722
"IRRfemale",12,-10.692
"IRRfemale",13,21.76
"IRRfemale",14,57.538
"IRRfemale",15,25.359
"IRRfemale",16,81.021
"IRRfemale",17,-.73875
"IRRfemale",18,39.784
"IRRfemale",19,-16.169
"IRRfemale",20,26.877
"IRRfemale",21,73.656
"IRRfemale",22,10.876
"IRRfemale",23,41.462
"IRRfemale",24,95.809
"IRRfemale",25,142.32
"IRRfemale",26,76.793
"IRRfemale",27,98.808
"IRRfemale",28,15.388
"IRRfemale",29,21.92
"IRRfemale",30,44.121
"IRRfemale",31,166.1
"IRRfemale",32,87.982
"IRRfemale",33,75.925
"IRRfemale",34,23.882
"IRRfemale",35,106.12
"IRRfemale",36,9.7793
"IRRfemale",37,52.889
"MeanApplicationCostHighB",1,217.3
"MeanApplicationCostHighB",2,217.3
"MeanApplicationCostHighB",3,200.63
"MeanApplicationCostHighB",4,202.47
"MeanApplicationCostHighB",5,200.74
"MeanApplicationCostHighB",6,223.95
"MeanApplicationCostHighB",7,201.58
"MeanApplicationCostHighB",8,224.67
"MeanApplicationCostHighB",9,228.74
"MeanApplicationCostHighB",10,209.49
"MeanApplicationCostHighB",11,189.3
"MeanApplicationCostHighB",12,203.48
"MeanApplicationCostHighB",13,215.14
"MeanApplicationCostHighB",14,221.09
"MeanApplicationCostHighB",15,217.08
"MeanApplicationCostHighB",16,218.95
"MeanApplicationCostHighB",17,218.19
"MeanApplicationCostHighB",18,217.6
"MeanApplicationCostHighB",19,196.95
"MeanApplicationCostHighB",20,230.57
"MeanApplicationCostHighB",21,207.08
"MeanApplicationCostHighB",22,216.84
"MeanApplicationCostHighB",23,196.43
"MeanApplicationCostHighB",24,226.31
"MeanApplicationCostHighB",25,201.3
"MeanApplicationCostHighB",26,235.36
"MeanApplicationCostHighB",27,208.26
"MeanApplicationCostHighB",28,199.65
"MeanApplicationCostHighB",29,210.37
"MeanApplicationCostHighB",30,189.72
"MeanApplicationCostHighB",31,192.66
"MeanApplicationCostHighB",32,217.27
"MeanApplicationCostHighB",33,215.07
"MeanApplicationCostHighB",34,204.81
"MeanApplicationCostHighB",35,211.81
"MeanApplicationCostHighB",36,193.99
"MeanApplicationCostHighB",37,216.82
"MeanApplicationCostHighB",38,216.7
"MeanApplicationCostHighB",39,217.82
"MeanApplicationCostHighB",40,203.8
"MeanApplicationCostHighB",41,222.76
"MeanApplicationCostHighB",42,208.34
"MeanApplicationCostHighB",43,228.38
"MeanApplicationCostHighB",44,203.35
"MeanApplicationCostHighB",45,231.42
"MeanApplicationCostHighB",46,227.76
"MeanApplicationCostHighB",47,211.46
"MeanApplicationCostHighB",48,220.19
"MeanApplicationCostHighB",49,219.07
"MeanApplicationCostHighB",50,211.38
"MeanApplicationCostHighB",51,211.29
"MeanApplicationCostHighB",52,207.11
"MeanApplicationCostHighB",53,204.45
"MeanApplicationCostHighB",54,195.83
"MeanApplicationCostHighB",55,233.32
"MeanApplicationCostHighB",56,201.24
"MeanApplicationCostHighB",57,206.27
"MeanApplicationCostHighB",58,213.62
"MeanApplicationCostHighB",59,210.17
"MeanApplicationCostHighB",60,216.4
"MeanApplicationCostHighB",61,217.61
"MeanApplicationCostHighB",62,207.11
"MeanApplicationCostHighB",63,225.17
"MeanApplicationCostHighB",64,194.12
"MeanApplicationCostHighB",65,203.32
"MeanApplicationCostHighB",66,205.45
"MeanApplicationCostHighB",67,216.12
"MeanApplicationCostHighB",68,214.6
"MeanApplicationCostHighB",69,221.06
"MeanApplicationCostHighB",70,206.61
"MeanApplicationCostHighB",71,231.83
"MeanApplicationCostHighB",72,209.41
"MeanApplicationCostHighB",73,181.65
"MeanApplicationCostHighB",74,305.29
"MeanApplicationCostHighB",75,218.43
"MeanApplicationCostHighB",76,186.49
"MeanApplicationCostHighB",77,198.67
"MeanApplicationCostHighB",78,192.85
"MeanApplicationCostHighB",79,216.38
"MeanApplicationCostHighB",80,219.62
"MeanApplicationCostHighB",81,220.12
"MeanApplicationCostLowB",1,136.32
"MeanApplicationCostLowB",2,136.32
"MeanApplicationCostLowB",3,156.16
"MeanApplicationCostLowB",4,138.37
"MeanApplicationCostLowB",5,162.04
"MeanApplicationCostLowB",6,127.06
"MeanApplicationCostLowB",7,158.19
"MeanApplicationCostLowB",8,119.73
"MeanApplicationCostLowB",9,128.35
"MeanApplicationCostLowB",10,149.81
"MeanApplicationCostLowB",11,172.35
"MeanApplicationCostLowB",12,139.31
"MeanApplicationCostLowB",13,144.74
"MeanApplicationCostLowB",14,119.94
"MeanApplicationCostLowB",15,125.64
"MeanApplicationCostLowB",16,109.99
"MeanApplicationCostLowB",17,137.52
"MeanApplicationCostLowB",18,136.79
"MeanApplicationCostLowB",19,155.84
"MeanApplicationCostLowB",20,97.765
"MeanApplicationCostLowB",21,143.6
"MeanApplicationCostLowB",22,137.39
"MeanApplicationCostLowB",23,115.56
"MeanApplicationCostLowB",24,125.95
"MeanApplicationCostLowB",25,159.47
"MeanApplicationCostLowB",26,127.68
"MeanApplicationCostLowB",27,145.59
"MeanApplicationCostLowB",28,157.65
"MeanApplicationCostLowB",29,128.53
"MeanApplicationCostLowB",30,157.79
"MeanApplicationCostLowB",31,167.06
"MeanApplicationCostLowB",32,135.89
"MeanApplicationCostLowB",33,145.42
"MeanApplicationCostLowB",34,134.21
"MeanApplicationCostLowB",35,145.78
"MeanApplicationCostLowB",36,162.04
"MeanApplicationCostLowB",37,129.87
"MeanApplicationCostLowB",38,137.54
"MeanApplicationCostLowB",39,137.71
"MeanApplicationCostLowB",40,157.9
"MeanApplicationCostLowB",41,126.11
"MeanApplicationCostLowB",42,157.64
"MeanApplicationCostLowB",43,218.34
"MeanApplicationCostLowB",44,132.55
"MeanApplicationCostLowB",45,114.11
"MeanApplicationCostLowB",46,118.67
"MeanApplicationCostLowB",47,150.73
"MeanApplicationCostLowB",48,133.45
"MeanApplicationCostLowB",49,138.02
"MeanApplicationCostLowB",50,136.38
"MeanApplicationCostLowB",51,125.69
"MeanApplicationCostLowB",52,125.32
"MeanApplicationCostLowB",53,141.4
"MeanApplicationCostLowB",54,139.22
"MeanApplicationCostLowB",55,120.97
"MeanApplicationCostLowB",56,122.65
"MeanApplicationCostLowB",57,151.54
"MeanApplicationCostLowB",58,138.09
"MeanApplicationCostLowB",59,143.54
"MeanApplicationCostLowB",60,149.29
"MeanApplicationCostLowB",61,137.27
"MeanApplicationCostLowB",62,152.14
"MeanApplicationCostLowB",63,99.876
"MeanApplicationCostLowB",64,176.5
"MeanApplicationCostLowB",65,101.32
"MeanApplicationCostLowB",66,157.74
"MeanApplicationCostLowB",67,141.16
"MeanApplicationCostLowB",68,135.91
"MeanApplicationCostLowB",69,119.76
"MeanApplicationCostLowB",70,123.34
"MeanApplicationCostLowB",71,119.39
"MeanApplicationCostLowB",72,135.86
"MeanApplicationCostLowB",73,74.975
"MeanApplicationCostLowB",74,188.28
"MeanApplicationCostLowB",75,135.95
"MeanApplicationCostLowB",76,172.62
"MeanApplicationCostLowB",77,155.6
"MeanApplicationCostLowB",78,126.49
"MeanApplicationCostLowB",79,148.71
"MeanApplicationCostLowB",80,138.51
"MeanApplicationCostLowB",81,120.18
